,date,hour,name,waiting_time,day_type
11530,2016-12-08,15:30:00,VillaVolta,15,3
11529,2016-12-08,15:25:00,VillaVolta,15,3
11528,2016-12-08,15:20:00,VillaVolta,15,3
11527,2016-12-08,15:15:00,VillaVolta,15,3
11526,2016-12-08,15:10:00,VillaVolta,15,3
11525,2016-12-08,15:05:00,VillaVolta,15,3
11524,2016-12-08,15:00:00,VillaVolta,15,3
11523,2016-12-08,14:55:00,VillaVolta,15,3
11522,2016-12-08,14:50:00,VillaVolta,15,3
11521,2016-12-08,14:45:00,VillaVolta,15,3
11520,2016-12-08,14:40:00,VillaVolta,15,3
11519,2016-12-08,14:35:00,VillaVolta,15,3
11518,2016-12-08,14:30:00,VillaVolta,15,3
11517,2016-12-08,14:25:00,VillaVolta,15,3
11516,2016-12-08,14:20:00,VillaVolta,15,3
11515,2016-12-08,14:15:00,VillaVolta,15,3
11514,2016-12-08,14:10:00,VillaVolta,15,3
11513,2016-12-08,14:05:00,VillaVolta,15,3
11512,2016-12-08,14:00:00,VillaVolta,15,3
11511,2016-12-08,13:55:00,VillaVolta,15,3
11510,2016-12-08,13:50:00,VillaVolta,15,3
11509,2016-12-08,13:45:00,VillaVolta,15,3
11508,2016-12-08,13:40:00,VillaVolta,15,3
11507,2016-12-08,13:35:00,VillaVolta,15,3
11505,2016-12-08,13:25:00,VillaVolta,15,3
11474,2016-12-08,10:50:00,VillaVolta,15,3
11473,2016-12-08,10:45:00,VillaVolta,15,3
11472,2016-12-08,10:40:00,VillaVolta,15,3
11439,2016-12-08,17:45:00,Droomvlucht,0,3
11438,2016-12-08,17:40:00,Droomvlucht,0,3
11437,2016-12-08,17:35:00,Droomvlucht,0,3
11436,2016-12-08,17:30:00,Droomvlucht,0,3
11435,2016-12-08,17:25:00,Droomvlucht,0,3
11434,2016-12-08,17:20:00,Droomvlucht,0,3
11433,2016-12-08,17:15:00,Droomvlucht,0,3
11432,2016-12-08,17:10:00,Droomvlucht,0,3
11431,2016-12-08,17:05:00,Droomvlucht,0,3
11430,2016-12-08,17:00:00,Droomvlucht,0,3
11429,2016-12-08,16:55:00,Droomvlucht,0,3
11428,2016-12-08,16:50:00,Droomvlucht,0,3
11427,2016-12-08,16:45:00,Droomvlucht,0,3
11426,2016-12-08,16:40:00,Droomvlucht,0,3
11425,2016-12-08,16:35:00,Droomvlucht,0,3
11424,2016-12-08,16:30:00,Droomvlucht,0,3
11423,2016-12-08,16:25:00,Droomvlucht,0,3
11422,2016-12-08,16:20:00,Droomvlucht,0,3
11421,2016-12-08,16:15:00,Droomvlucht,0,3
11420,2016-12-08,16:10:00,Droomvlucht,0,3
11419,2016-12-08,16:05:00,Droomvlucht,0,3
11418,2016-12-08,16:00:00,Droomvlucht,0,3
11417,2016-12-08,15:55:00,Droomvlucht,0,3
11416,2016-12-08,15:50:00,Droomvlucht,0,3
11415,2016-12-08,15:45:00,Droomvlucht,0,3
11414,2016-12-08,15:40:00,Droomvlucht,0,3
11413,2016-12-08,15:35:00,Droomvlucht,0,3
11440,2016-12-08,17:50:00,Droomvlucht,0,3
11441,2016-12-08,17:55:00,Droomvlucht,0,3
11442,2016-12-08,18:00:00,Droomvlucht,0,3
11443,2016-12-08,18:05:00,Droomvlucht,0,3
11471,2016-12-08,10:35:00,VillaVolta,15,3
11470,2016-12-08,10:30:00,VillaVolta,15,3
11469,2016-12-08,10:25:00,VillaVolta,15,3
11468,2016-12-08,10:20:00,VillaVolta,15,3
11467,2016-12-08,10:15:00,VillaVolta,15,3
11466,2016-12-08,10:10:00,VillaVolta,15,3
11465,2016-12-08,10:05:00,VillaVolta,15,3
11464,2016-12-08,10:00:00,VillaVolta,15,3
11463,2016-12-08,09:55:00,VillaVolta,15,3
11462,2016-12-08,09:50:00,VillaVolta,15,3
11461,2016-12-08,09:45:00,VillaVolta,15,3
11460,2016-12-08,09:40:00,VillaVolta,15,3
11459,2016-12-08,09:35:00,VillaVolta,15,3
11411,2016-12-08,15:25:00,Droomvlucht,0,3
11458,2016-12-08,09:30:00,VillaVolta,15,3
11456,2016-12-08,09:20:00,VillaVolta,15,3
11455,2016-12-08,09:15:00,VillaVolta,15,3
11454,2016-12-08,09:10:00,VillaVolta,15,3
11453,2016-12-08,09:05:00,VillaVolta,15,3
11452,2016-12-08,09:00:00,VillaVolta,15,3
11451,2016-12-08,08:55:00,VillaVolta,15,3
11450,2016-12-08,08:50:00,VillaVolta,15,3
11449,2016-12-08,08:45:00,VillaVolta,15,3
11448,2016-12-08,08:40:00,VillaVolta,15,3
11447,2016-12-08,08:35:00,VillaVolta,15,3
11446,2016-12-08,08:30:00,VillaVolta,15,3
11445,2016-12-08,18:15:00,Droomvlucht,0,3
11444,2016-12-08,18:10:00,Droomvlucht,0,3
11457,2016-12-08,09:25:00,VillaVolta,15,3
11286,2016-12-08,14:50:00,Stoomtrein(Marerijk),0,3
11285,2016-12-08,14:45:00,Stoomtrein(Marerijk),0,3
11284,2016-12-08,14:40:00,Stoomtrein(Marerijk),0,3
11126,2016-12-08,11:20:00,Stoomcarrousel,0,3
11125,2016-12-08,11:15:00,Stoomcarrousel,0,3
11124,2016-12-08,11:10:00,Stoomcarrousel,0,3
11123,2016-12-08,11:05:00,Stoomcarrousel,0,3
11122,2016-12-08,11:00:00,Stoomcarrousel,0,3
11121,2016-12-08,10:55:00,Stoomcarrousel,0,3
11120,2016-12-08,10:50:00,Stoomcarrousel,0,3
11119,2016-12-08,10:45:00,Stoomcarrousel,0,3
11118,2016-12-08,10:40:00,Stoomcarrousel,0,3
11117,2016-12-08,10:35:00,Stoomcarrousel,0,3
11116,2016-12-08,10:30:00,Stoomcarrousel,0,3
11115,2016-12-08,10:25:00,Stoomcarrousel,0,3
11114,2016-12-08,10:20:00,Stoomcarrousel,0,3
11113,2016-12-08,10:15:00,Stoomcarrousel,0,3
11112,2016-12-08,10:10:00,Stoomcarrousel,0,3
11111,2016-12-08,10:05:00,Stoomcarrousel,0,3
11110,2016-12-08,10:00:00,Stoomcarrousel,0,3
11109,2016-12-08,09:55:00,Stoomcarrousel,0,3
11108,2016-12-08,09:50:00,Stoomcarrousel,0,3
11107,2016-12-08,09:45:00,Stoomcarrousel,0,3
11106,2016-12-08,09:40:00,Stoomcarrousel,0,3
11105,2016-12-08,09:35:00,Stoomcarrousel,0,3
11104,2016-12-08,09:30:00,Stoomcarrousel,0,3
11103,2016-12-08,09:25:00,Stoomcarrousel,0,3
11102,2016-12-08,09:20:00,Stoomcarrousel,0,3
11101,2016-12-08,09:15:00,Stoomcarrousel,0,3
11100,2016-12-08,09:10:00,Stoomcarrousel,0,3
11127,2016-12-08,11:25:00,Stoomcarrousel,0,3
11099,2016-12-08,09:05:00,Stoomcarrousel,0,3
11128,2016-12-08,11:30:00,Stoomcarrousel,0,3
11130,2016-12-08,11:40:00,Stoomcarrousel,0,3
11157,2016-12-08,13:55:00,Stoomcarrousel,0,3
11156,2016-12-08,13:50:00,Stoomcarrousel,0,3
11155,2016-12-08,13:45:00,Stoomcarrousel,0,3
11154,2016-12-08,13:40:00,Stoomcarrousel,0,3
11153,2016-12-08,13:35:00,Stoomcarrousel,0,3
11152,2016-12-08,13:30:00,Stoomcarrousel,0,3
11151,2016-12-08,13:25:00,Stoomcarrousel,0,3
11150,2016-12-08,13:20:00,Stoomcarrousel,0,3
11149,2016-12-08,13:15:00,Stoomcarrousel,0,3
11148,2016-12-08,13:10:00,Stoomcarrousel,0,3
11147,2016-12-08,13:05:00,Stoomcarrousel,0,3
11146,2016-12-08,13:00:00,Stoomcarrousel,0,3
11145,2016-12-08,12:55:00,Stoomcarrousel,0,3
11144,2016-12-08,12:50:00,Stoomcarrousel,0,3
11143,2016-12-08,12:45:00,Stoomcarrousel,0,3
11142,2016-12-08,12:40:00,Stoomcarrousel,0,3
11141,2016-12-08,12:35:00,Stoomcarrousel,0,3
11140,2016-12-08,12:30:00,Stoomcarrousel,0,3
11139,2016-12-08,12:25:00,Stoomcarrousel,0,3
11138,2016-12-08,12:20:00,Stoomcarrousel,0,3
11137,2016-12-08,12:15:00,Stoomcarrousel,0,3
11136,2016-12-08,12:10:00,Stoomcarrousel,0,3
11135,2016-12-08,12:05:00,Stoomcarrousel,0,3
11134,2016-12-08,12:00:00,Stoomcarrousel,0,3
11133,2016-12-08,11:55:00,Stoomcarrousel,0,3
11132,2016-12-08,11:50:00,Stoomcarrousel,0,3
11131,2016-12-08,11:45:00,Stoomcarrousel,0,3
11129,2016-12-08,11:35:00,Stoomcarrousel,0,3
11098,2016-12-08,09:00:00,Stoomcarrousel,0,3
11097,2016-12-08,08:55:00,Stoomcarrousel,0,3
11096,2016-12-08,08:50:00,Stoomcarrousel,0,3
11063,2016-12-08,15:55:00,Diorama,0,3
11062,2016-12-08,15:50:00,Diorama,0,3
11061,2016-12-08,15:45:00,Diorama,0,3
11060,2016-12-08,15:40:00,Diorama,0,3
11059,2016-12-08,15:35:00,Diorama,0,3
11058,2016-12-08,15:30:00,Diorama,0,3
11057,2016-12-08,15:25:00,Diorama,0,3
11056,2016-12-08,15:20:00,Diorama,0,3
11055,2016-12-08,15:15:00,Diorama,0,3
11054,2016-12-08,15:10:00,Diorama,0,3
11053,2016-12-08,15:05:00,Diorama,0,3
11052,2016-12-08,15:00:00,Diorama,0,3
11051,2016-12-08,14:55:00,Diorama,0,3
11050,2016-12-08,14:50:00,Diorama,0,3
11049,2016-12-08,14:45:00,Diorama,0,3
11048,2016-12-08,14:40:00,Diorama,0,3
11047,2016-12-08,14:35:00,Diorama,0,3
11046,2016-12-08,14:30:00,Diorama,0,3
11045,2016-12-08,14:25:00,Diorama,0,3
11044,2016-12-08,14:20:00,Diorama,0,3
11043,2016-12-08,14:15:00,Diorama,0,3
11042,2016-12-08,14:10:00,Diorama,0,3
11041,2016-12-08,14:05:00,Diorama,0,3
11040,2016-12-08,14:00:00,Diorama,0,3
11039,2016-12-08,13:55:00,Diorama,0,3
11038,2016-12-08,13:50:00,Diorama,0,3
11037,2016-12-08,13:45:00,Diorama,0,3
11064,2016-12-08,16:00:00,Diorama,0,3
11065,2016-12-08,16:05:00,Diorama,0,3
11066,2016-12-08,16:10:00,Diorama,0,3
11067,2016-12-08,16:15:00,Diorama,0,3
11095,2016-12-08,08:45:00,Stoomcarrousel,0,3
11094,2016-12-08,08:40:00,Stoomcarrousel,0,3
11093,2016-12-08,08:35:00,Stoomcarrousel,0,3
11092,2016-12-08,08:30:00,Stoomcarrousel,0,3
11091,2016-12-08,18:15:00,Diorama,0,3
11090,2016-12-08,18:10:00,Diorama,0,3
11089,2016-12-08,18:05:00,Diorama,0,3
11088,2016-12-08,18:00:00,Diorama,0,3
11087,2016-12-08,17:55:00,Diorama,0,3
11086,2016-12-08,17:50:00,Diorama,0,3
11085,2016-12-08,17:45:00,Diorama,0,3
11084,2016-12-08,17:40:00,Diorama,0,3
11083,2016-12-08,17:35:00,Diorama,0,3
11158,2016-12-08,14:00:00,Stoomcarrousel,0,3
11082,2016-12-08,17:30:00,Diorama,0,3
11080,2016-12-08,17:20:00,Diorama,0,3
11079,2016-12-08,17:15:00,Diorama,0,3
11078,2016-12-08,17:10:00,Diorama,0,3
11077,2016-12-08,17:05:00,Diorama,0,3
11076,2016-12-08,17:00:00,Diorama,0,3
11075,2016-12-08,16:55:00,Diorama,0,3
11074,2016-12-08,16:50:00,Diorama,0,3
11073,2016-12-08,16:45:00,Diorama,0,3
11072,2016-12-08,16:40:00,Diorama,0,3
11071,2016-12-08,16:35:00,Diorama,0,3
11070,2016-12-08,16:30:00,Diorama,0,3
11069,2016-12-08,16:25:00,Diorama,0,3
11068,2016-12-08,16:20:00,Diorama,0,3
11081,2016-12-08,17:25:00,Diorama,0,3
11159,2016-12-08,14:05:00,Stoomcarrousel,0,3
11160,2016-12-08,14:10:00,Stoomcarrousel,0,3
11161,2016-12-08,14:15:00,Stoomcarrousel,0,3
11251,2016-12-08,11:55:00,Stoomtrein(Marerijk),0,3
11250,2016-12-08,11:50:00,Stoomtrein(Marerijk),0,3
11249,2016-12-08,11:45:00,Stoomtrein(Marerijk),0,3
11248,2016-12-08,11:40:00,Stoomtrein(Marerijk),0,3
11247,2016-12-08,11:35:00,Stoomtrein(Marerijk),0,3
11246,2016-12-08,11:30:00,Stoomtrein(Marerijk),0,3
11245,2016-12-08,11:25:00,Stoomtrein(Marerijk),0,3
11244,2016-12-08,11:20:00,Stoomtrein(Marerijk),0,3
11243,2016-12-08,11:15:00,Stoomtrein(Marerijk),0,3
11242,2016-12-08,11:10:00,Stoomtrein(Marerijk),0,3
11241,2016-12-08,11:05:00,Stoomtrein(Marerijk),0,3
11240,2016-12-08,11:00:00,Stoomtrein(Marerijk),0,3
11239,2016-12-08,10:55:00,Stoomtrein(Marerijk),0,3
11238,2016-12-08,10:50:00,Stoomtrein(Marerijk),0,3
11237,2016-12-08,10:45:00,Stoomtrein(Marerijk),0,3
11236,2016-12-08,10:40:00,Stoomtrein(Marerijk),0,3
11235,2016-12-08,10:35:00,Stoomtrein(Marerijk),0,3
11234,2016-12-08,10:30:00,Stoomtrein(Marerijk),0,3
11233,2016-12-08,10:25:00,Stoomtrein(Marerijk),0,3
11232,2016-12-08,10:20:00,Stoomtrein(Marerijk),0,3
11231,2016-12-08,10:15:00,Stoomtrein(Marerijk),0,3
11230,2016-12-08,10:10:00,Stoomtrein(Marerijk),0,3
11229,2016-12-08,10:05:00,Stoomtrein(Marerijk),0,3
11228,2016-12-08,10:00:00,Stoomtrein(Marerijk),0,3
11227,2016-12-08,09:55:00,Stoomtrein(Marerijk),0,3
11226,2016-12-08,09:50:00,Stoomtrein(Marerijk),0,3
11225,2016-12-08,09:45:00,Stoomtrein(Marerijk),0,3
11252,2016-12-08,12:00:00,Stoomtrein(Marerijk),0,3
11253,2016-12-08,12:05:00,Stoomtrein(Marerijk),0,3
11254,2016-12-08,12:10:00,Stoomtrein(Marerijk),0,3
11255,2016-12-08,12:15:00,Stoomtrein(Marerijk),0,3
11283,2016-12-08,14:35:00,Stoomtrein(Marerijk),0,3
11282,2016-12-08,14:30:00,Stoomtrein(Marerijk),0,3
11281,2016-12-08,14:25:00,Stoomtrein(Marerijk),0,3
11280,2016-12-08,14:20:00,Stoomtrein(Marerijk),0,3
11279,2016-12-08,14:15:00,Stoomtrein(Marerijk),0,3
11278,2016-12-08,14:10:00,Stoomtrein(Marerijk),0,3
11277,2016-12-08,14:05:00,Stoomtrein(Marerijk),0,3
11276,2016-12-08,14:00:00,Stoomtrein(Marerijk),0,3
11275,2016-12-08,13:55:00,Stoomtrein(Marerijk),0,3
11274,2016-12-08,13:50:00,Stoomtrein(Marerijk),0,3
11273,2016-12-08,13:45:00,Stoomtrein(Marerijk),0,3
11272,2016-12-08,13:40:00,Stoomtrein(Marerijk),0,3
11271,2016-12-08,13:35:00,Stoomtrein(Marerijk),0,3
11224,2016-12-08,09:40:00,Stoomtrein(Marerijk),0,3
11270,2016-12-08,13:30:00,Stoomtrein(Marerijk),0,3
11268,2016-12-08,13:20:00,Stoomtrein(Marerijk),0,3
11267,2016-12-08,13:15:00,Stoomtrein(Marerijk),0,3
11266,2016-12-08,13:10:00,Stoomtrein(Marerijk),0,3
11265,2016-12-08,13:05:00,Stoomtrein(Marerijk),0,3
11264,2016-12-08,13:00:00,Stoomtrein(Marerijk),0,3
11263,2016-12-08,12:55:00,Stoomtrein(Marerijk),0,3
11262,2016-12-08,12:50:00,Stoomtrein(Marerijk),0,3
11261,2016-12-08,12:45:00,Stoomtrein(Marerijk),0,3
11260,2016-12-08,12:40:00,Stoomtrein(Marerijk),0,3
11259,2016-12-08,12:35:00,Stoomtrein(Marerijk),0,3
11258,2016-12-08,12:30:00,Stoomtrein(Marerijk),0,3
11257,2016-12-08,12:25:00,Stoomtrein(Marerijk),0,3
11256,2016-12-08,12:20:00,Stoomtrein(Marerijk),0,3
11269,2016-12-08,13:25:00,Stoomtrein(Marerijk),0,3
11534,2016-12-08,15:50:00,VillaVolta,15,3
11223,2016-12-08,09:35:00,Stoomtrein(Marerijk),0,3
11221,2016-12-08,09:25:00,Stoomtrein(Marerijk),0,3
11188,2016-12-08,16:30:00,Stoomcarrousel,0,3
11187,2016-12-08,16:25:00,Stoomcarrousel,0,3
11186,2016-12-08,16:20:00,Stoomcarrousel,0,3
11185,2016-12-08,16:15:00,Stoomcarrousel,0,3
11184,2016-12-08,16:10:00,Stoomcarrousel,0,3
11183,2016-12-08,16:05:00,Stoomcarrousel,0,3
11182,2016-12-08,16:00:00,Stoomcarrousel,0,3
11181,2016-12-08,15:55:00,Stoomcarrousel,0,3
11180,2016-12-08,15:50:00,Stoomcarrousel,0,3
11179,2016-12-08,15:45:00,Stoomcarrousel,0,3
11178,2016-12-08,15:40:00,Stoomcarrousel,0,3
11177,2016-12-08,15:35:00,Stoomcarrousel,0,3
11176,2016-12-08,15:30:00,Stoomcarrousel,0,3
11175,2016-12-08,15:25:00,Stoomcarrousel,0,3
11174,2016-12-08,15:20:00,Stoomcarrousel,0,3
11173,2016-12-08,15:15:00,Stoomcarrousel,0,3
11172,2016-12-08,15:10:00,Stoomcarrousel,0,3
11171,2016-12-08,15:05:00,Stoomcarrousel,0,3
11170,2016-12-08,15:00:00,Stoomcarrousel,0,3
11169,2016-12-08,14:55:00,Stoomcarrousel,0,3
11168,2016-12-08,14:50:00,Stoomcarrousel,0,3
11167,2016-12-08,14:45:00,Stoomcarrousel,0,3
11166,2016-12-08,14:40:00,Stoomcarrousel,0,3
11165,2016-12-08,14:35:00,Stoomcarrousel,0,3
11164,2016-12-08,14:30:00,Stoomcarrousel,0,3
11163,2016-12-08,14:25:00,Stoomcarrousel,0,3
11162,2016-12-08,14:20:00,Stoomcarrousel,0,3
11189,2016-12-08,16:35:00,Stoomcarrousel,0,3
11190,2016-12-08,16:40:00,Stoomcarrousel,0,3
11191,2016-12-08,16:45:00,Stoomcarrousel,0,3
11192,2016-12-08,16:50:00,Stoomcarrousel,0,3
11220,2016-12-08,09:20:00,Stoomtrein(Marerijk),0,3
11219,2016-12-08,09:15:00,Stoomtrein(Marerijk),0,3
11218,2016-12-08,09:10:00,Stoomtrein(Marerijk),0,3
11217,2016-12-08,09:05:00,Stoomtrein(Marerijk),0,3
11216,2016-12-08,09:00:00,Stoomtrein(Marerijk),0,3
11215,2016-12-08,08:55:00,Stoomtrein(Marerijk),0,3
11214,2016-12-08,08:50:00,Stoomtrein(Marerijk),0,3
11213,2016-12-08,08:45:00,Stoomtrein(Marerijk),0,3
11212,2016-12-08,08:40:00,Stoomtrein(Marerijk),0,3
11211,2016-12-08,08:35:00,Stoomtrein(Marerijk),0,3
11210,2016-12-08,08:30:00,Stoomtrein(Marerijk),0,3
11209,2016-12-08,18:15:00,Stoomcarrousel,0,3
11208,2016-12-08,18:10:00,Stoomcarrousel,0,3
11222,2016-12-08,09:30:00,Stoomtrein(Marerijk),0,3
11207,2016-12-08,18:05:00,Stoomcarrousel,0,3
11205,2016-12-08,17:55:00,Stoomcarrousel,0,3
11204,2016-12-08,17:50:00,Stoomcarrousel,0,3
11203,2016-12-08,17:45:00,Stoomcarrousel,0,3
11202,2016-12-08,17:40:00,Stoomcarrousel,0,3
11201,2016-12-08,17:35:00,Stoomcarrousel,0,3
11200,2016-12-08,17:30:00,Stoomcarrousel,0,3
11199,2016-12-08,17:25:00,Stoomcarrousel,0,3
11198,2016-12-08,17:20:00,Stoomcarrousel,0,3
11197,2016-12-08,17:15:00,Stoomcarrousel,0,3
11196,2016-12-08,17:10:00,Stoomcarrousel,0,3
11195,2016-12-08,17:05:00,Stoomcarrousel,0,3
11194,2016-12-08,17:00:00,Stoomcarrousel,0,3
11193,2016-12-08,16:55:00,Stoomcarrousel,0,3
11206,2016-12-08,18:00:00,Stoomcarrousel,0,3
11535,2016-12-08,15:55:00,VillaVolta,15,3
11536,2016-12-08,16:00:00,VillaVolta,15,3
11537,2016-12-08,16:05:00,VillaVolta,15,3
11878,2016-12-08,15:00:00,AntonPieckplein,0,3
11877,2016-12-08,14:55:00,AntonPieckplein,0,3
11876,2016-12-08,14:50:00,AntonPieckplein,0,3
11875,2016-12-08,14:45:00,AntonPieckplein,0,3
11874,2016-12-08,14:40:00,AntonPieckplein,0,3
11873,2016-12-08,14:35:00,AntonPieckplein,0,3
11872,2016-12-08,14:30:00,AntonPieckplein,0,3
11871,2016-12-08,14:25:00,AntonPieckplein,0,3
11870,2016-12-08,14:20:00,AntonPieckplein,0,3
11869,2016-12-08,14:15:00,AntonPieckplein,0,3
11868,2016-12-08,14:10:00,AntonPieckplein,0,3
11867,2016-12-08,14:05:00,AntonPieckplein,0,3
11866,2016-12-08,14:00:00,AntonPieckplein,0,3
11865,2016-12-08,13:55:00,AntonPieckplein,0,3
11864,2016-12-08,13:50:00,AntonPieckplein,0,3
11863,2016-12-08,13:45:00,AntonPieckplein,0,3
11862,2016-12-08,13:40:00,AntonPieckplein,0,3
11861,2016-12-08,13:35:00,AntonPieckplein,0,3
11860,2016-12-08,13:30:00,AntonPieckplein,0,3
11859,2016-12-08,13:25:00,AntonPieckplein,0,3
11858,2016-12-08,13:20:00,AntonPieckplein,0,3
11857,2016-12-08,13:15:00,AntonPieckplein,0,3
11856,2016-12-08,13:10:00,AntonPieckplein,0,3
11855,2016-12-08,13:05:00,AntonPieckplein,0,3
11854,2016-12-08,13:00:00,AntonPieckplein,0,3
11853,2016-12-08,12:55:00,AntonPieckplein,0,3
11852,2016-12-08,12:50:00,AntonPieckplein,0,3
11879,2016-12-08,15:05:00,AntonPieckplein,0,3
11851,2016-12-08,12:45:00,AntonPieckplein,0,3
11880,2016-12-08,15:10:00,AntonPieckplein,0,3
11882,2016-12-08,15:20:00,AntonPieckplein,0,3
11909,2016-12-08,17:35:00,AntonPieckplein,0,3
11908,2016-12-08,17:30:00,AntonPieckplein,0,3
11907,2016-12-08,17:25:00,AntonPieckplein,0,3
11906,2016-12-08,17:20:00,AntonPieckplein,0,3
11905,2016-12-08,17:15:00,AntonPieckplein,0,3
11904,2016-12-08,17:10:00,AntonPieckplein,0,3
11903,2016-12-08,17:05:00,AntonPieckplein,0,3
11902,2016-12-08,17:00:00,AntonPieckplein,0,3
11901,2016-12-08,16:55:00,AntonPieckplein,0,3
11900,2016-12-08,16:50:00,AntonPieckplein,0,3
11899,2016-12-08,16:45:00,AntonPieckplein,0,3
11898,2016-12-08,16:40:00,AntonPieckplein,0,3
11897,2016-12-08,16:35:00,AntonPieckplein,0,3
11896,2016-12-08,16:30:00,AntonPieckplein,0,3
11895,2016-12-08,16:25:00,AntonPieckplein,0,3
11894,2016-12-08,16:20:00,AntonPieckplein,0,3
11893,2016-12-08,16:15:00,AntonPieckplein,0,3
11892,2016-12-08,16:10:00,AntonPieckplein,0,3
11891,2016-12-08,16:05:00,AntonPieckplein,0,3
11890,2016-12-08,16:00:00,AntonPieckplein,0,3
11889,2016-12-08,15:55:00,AntonPieckplein,0,3
11888,2016-12-08,15:50:00,AntonPieckplein,0,3
11887,2016-12-08,15:45:00,AntonPieckplein,0,3
11886,2016-12-08,15:40:00,AntonPieckplein,0,3
11885,2016-12-08,15:35:00,AntonPieckplein,0,3
11884,2016-12-08,15:30:00,AntonPieckplein,0,3
11883,2016-12-08,15:25:00,AntonPieckplein,0,3
11881,2016-12-08,15:15:00,AntonPieckplein,0,3
11850,2016-12-08,12:40:00,AntonPieckplein,0,3
11849,2016-12-08,12:35:00,AntonPieckplein,0,3
11848,2016-12-08,12:30:00,AntonPieckplein,0,3
11815,2016-12-08,09:45:00,AntonPieckplein,0,3
11814,2016-12-08,09:40:00,AntonPieckplein,0,3
11813,2016-12-08,09:35:00,AntonPieckplein,0,3
11812,2016-12-08,09:30:00,AntonPieckplein,0,3
11811,2016-12-08,09:25:00,AntonPieckplein,0,3
11810,2016-12-08,09:20:00,AntonPieckplein,0,3
11809,2016-12-08,09:15:00,AntonPieckplein,0,3
11808,2016-12-08,09:10:00,AntonPieckplein,0,3
11807,2016-12-08,09:05:00,AntonPieckplein,0,3
11806,2016-12-08,09:00:00,AntonPieckplein,0,3
11805,2016-12-08,08:55:00,AntonPieckplein,0,3
11804,2016-12-08,08:50:00,AntonPieckplein,0,3
11803,2016-12-08,08:45:00,AntonPieckplein,0,3
11802,2016-12-08,08:40:00,AntonPieckplein,0,3
11801,2016-12-08,08:35:00,AntonPieckplein,0,3
11800,2016-12-08,08:30:00,AntonPieckplein,0,3
11799,2016-12-08,18:15:00,Monorail,0,3
11798,2016-12-08,18:10:00,Monorail,0,3
11797,2016-12-08,18:05:00,Monorail,0,3
11796,2016-12-08,18:00:00,Monorail,0,3
11795,2016-12-08,17:55:00,Monorail,0,3
11794,2016-12-08,17:50:00,Monorail,0,3
11793,2016-12-08,17:45:00,Monorail,0,3
11792,2016-12-08,17:40:00,Monorail,0,3
11791,2016-12-08,17:35:00,Monorail,0,3
11790,2016-12-08,17:30:00,Monorail,0,3
11789,2016-12-08,17:25:00,Monorail,0,3
11816,2016-12-08,09:50:00,AntonPieckplein,0,3
11817,2016-12-08,09:55:00,AntonPieckplein,0,3
11818,2016-12-08,10:00:00,AntonPieckplein,0,3
11819,2016-12-08,10:05:00,AntonPieckplein,0,3
11847,2016-12-08,12:25:00,AntonPieckplein,0,3
11846,2016-12-08,12:20:00,AntonPieckplein,0,3
11845,2016-12-08,12:15:00,AntonPieckplein,0,3
11844,2016-12-08,12:10:00,AntonPieckplein,0,3
11843,2016-12-08,12:05:00,AntonPieckplein,0,3
11842,2016-12-08,12:00:00,AntonPieckplein,0,3
11841,2016-12-08,11:55:00,AntonPieckplein,0,3
11840,2016-12-08,11:50:00,AntonPieckplein,0,3
11839,2016-12-08,11:45:00,AntonPieckplein,0,3
11838,2016-12-08,11:40:00,AntonPieckplein,0,3
11837,2016-12-08,11:35:00,AntonPieckplein,0,3
11836,2016-12-08,11:30:00,AntonPieckplein,0,3
11835,2016-12-08,11:25:00,AntonPieckplein,0,3
11910,2016-12-08,17:40:00,AntonPieckplein,0,3
11834,2016-12-08,11:20:00,AntonPieckplein,0,3
11832,2016-12-08,11:10:00,AntonPieckplein,0,3
11831,2016-12-08,11:05:00,AntonPieckplein,0,3
11830,2016-12-08,11:00:00,AntonPieckplein,0,3
11829,2016-12-08,10:55:00,AntonPieckplein,0,3
11828,2016-12-08,10:50:00,AntonPieckplein,0,3
11827,2016-12-08,10:45:00,AntonPieckplein,0,3
11826,2016-12-08,10:40:00,AntonPieckplein,0,3
11825,2016-12-08,10:35:00,AntonPieckplein,0,3
11824,2016-12-08,10:30:00,AntonPieckplein,0,3
11823,2016-12-08,10:25:00,AntonPieckplein,0,3
11822,2016-12-08,10:20:00,AntonPieckplein,0,3
11821,2016-12-08,10:15:00,AntonPieckplein,0,3
11820,2016-12-08,10:10:00,AntonPieckplein,0,3
11833,2016-12-08,11:15:00,AntonPieckplein,0,3
11911,2016-12-08,17:45:00,AntonPieckplein,0,3
11912,2016-12-08,17:50:00,AntonPieckplein,0,3
11913,2016-12-08,17:55:00,AntonPieckplein,0,3
12003,2016-12-08,15:35:00,EftelingMuseum,0,3
12002,2016-12-08,15:30:00,EftelingMuseum,0,3
12001,2016-12-08,15:25:00,EftelingMuseum,0,3
12000,2016-12-08,15:20:00,EftelingMuseum,0,3
11999,2016-12-08,15:15:00,EftelingMuseum,0,3
11998,2016-12-08,15:10:00,EftelingMuseum,0,3
11997,2016-12-08,15:05:00,EftelingMuseum,0,3
11996,2016-12-08,15:00:00,EftelingMuseum,0,3
11995,2016-12-08,14:55:00,EftelingMuseum,0,3
11994,2016-12-08,14:50:00,EftelingMuseum,0,3
11993,2016-12-08,14:45:00,EftelingMuseum,0,3
11992,2016-12-08,14:40:00,EftelingMuseum,0,3
